name,gender
wendell,M
wendemar,M
wendi,F
wenka,F
wenke,F
wennemar,M
wenno,M
wenzel,M
wenzu,M
weon,?
wera,F
werner,M
wernfried,M
werngard,F
wernhard,M
wernher,M
wernhild,F
weronika,F
werra,F
werter,M
werther,M
wes,M
wesam,M
wesley,M
wessam,M
wesseline,F
westley,M
weston,M
wha,?
whan,?
whitney,M
whoan,?
wia,F
wiard,M
wiarda,F
wiardus,M
wibbe,?
wibbo,M
wibecke,F
wibekke,F
wiberty,M
wibke,F
wibo,M
wibrand,M
wibrandus,M
wichard,M
wicher,M
wichert,M
wichor,M
wictor,M
wida,F
widad,F
widar,M
wido,M
wiebcke,F
wiebe,M
wiebelt,M
wiebertus,M
wiebke,F
wiebo,M
wiebold,M
wiebren,M
wiechert,M
wiegand,M
wiegbert,M
wieger,M
wiegert,M
wieghart,M
wieke,F
wiel,M
wieland,M
wiemer,M
wieneke,F
wienik,F
wienke,M
wiep,?
wiepie,F
wiepke,F
wiepkje,F
wierd,M
wies,M
wiesje,F
wieslaw,M
wieslawa,F
wiet,M
wiete,M
wieteke,F
wiethold,M
wietje,M
wietse,M
wietske,F
wietze,M
wigand,M
wigbert,M
wigdis,F
wiggo,M
wiglaf,M
wijbren,M
wijnand,M
wijnanda,F
wike,F
wiking,M
wikje,F
wiktor,M
wiktoria,F
wil,?
wilber,M
wilbert,M
wilbrand,M
wilbrandt,M
wilbur,M
wilburn,M
wilco,M
wilda,F
wilderich,M
wiley,M
wilford,M
wilfred,M
wilfredo,M
wilfrid,M
wilfrida,F
wilfried,M
wilfrieda,F
wilfriede,F
wilgard,F
wilger,M
wilhard,M
wilhardt,M
wilhelm,M
wilhelma,F
wilhelmina,F
wilhelmine,F
wilhelmus,M
wilja,F
wilka,F
wilken,M
wilko,M
willa,F
willard,M
wille,M
willehad,M
willeke,F
willem,M
willemieke,F
willemien,F
willemijn,F
willemina,F
willempje,F
willene,F
willfried,M
willhart,M
willia,F
willianne,F
willibald,M
willibert,M
willibrord,M
willibrordus,M
willien,F
willis,M
willm,M
willma,F
willmar,M
willms,M
willo,M
willow,F
willrich,M
wilm,M
wilma,F
wilmar,M
wilmer,M
wilmhard,M
wilmo,M
wilmut,M
wilmy,F
wilson,M
wilt,M
wilton,M
wiltraud,F
wiltraut,F
wiltrud,F
wiltrude,F
wiltrudis,F
wim,M
wimjan,M
winand,M
wincenty,M
windell,M
windy,F
winfield,M
winford,M
winfred,M
winfrid,M
winfried,M
winfrieda,F
winfriede,F
wing,?
wingolf,M
winifred,F
winke,F
winni,F
winnifred,F
winnimar,M
winny,F
winona,F
winrich,M
winston,M
wintrud,F
wioletta,F
wipke,F
wisam,M
wissam,M
wisse,M
wit,M
wita,F
witali,M
witalij,M
withold,M
witlof,M
witmar,M
witold,M
witoslawa,F
witta,F
wittmar,M
wiveca,F
wiveka,F
wivi,F
wivine,F
wiwi,F
wjatscheslaw,M
wladek,M
wladimir,M
wladimiro,M
wladislaus,M
wladislaw,M
waw,M
wawa,F
wlodzimierz,M
wo,?
wobke,F
wojcek,M
wolbert,M
wolbertus,M
wolbrich,M
woldemar,M
wolf,M
wolfbert,M
wolfdieter,M
wolfdietrich,M
wolfeckart,M
wolff,M
wolfgang,M
wolfgard,F
wolfgunter,M
wolfhard,M
wolfhardt,M
wolfhart,M
wolfhelm,M
wolfhermann,M
wolfhilde,F
wolfmar,M
wolfram,M
wolfrid,M
wolfried,M
woline,F
wolline,F
wollrich,M
wolrad,M
wolter,M
wolther,M
wong,?
woodrow,M
woody,M
wook,M
woom,?
woong,?
wopke,M
wout,M
wouter,M
woutrielle,F
wren,M
writzer,M
wubbe,M
wubbina,F
wubbine,F
wubke,F
wubkea,F
wuk,?
wulf,M
wulfhard,M
wulfhardt,M
wum,F
wunibald,M
wunnibald,M
wyatt,M
wybe,M
wybke,F
wybrand,M
wybren,M
wykeline,F
wylie,M
wylko,M
wyman,M
wyn,?
wynand,M
wyndham,M
wyneken,M
wynn,?
wynne,F
wynona,F
wypkje,F
wytse,M
wytske,F
wytze,M
xabi,M
xabier,M
xan,M
xander,M
xandl,M
xandra,F
xanthe,F
xanthi,F
xanthos,M
xanthoula,F
xanum,F
xarles,M
xaveer,M
xaver,M
xaveria,F
xaverius,M
xavi,M
xavier,M
xaviera,F
xaviere,F
xayrullo,M
xeni,F
xenia,F
xenie,F
xenija,F
xeniya,F
xenofon,M
xenofontas,M
xenophon,M
xesus,M
xhafer,M
xhaferr,M
xhavit,M
xheladin,M
xhelal,M
xhelil,M
xhemajl,M
xhemal,M
xhemil,M
xhemile,F
xhemir,M
xhensila,F
xherald,M
xheva,F
xhevahir,M
xhevahire,F
xhevair,M
xhevat,M
xhevdet,M
xhevit,M
xhevrie,F
xhevrije,F
xhezair,M
xhezide,F
xhilda,F
xhirald,M
xhoana,F
xhuliana,F
xhuljeta,F
xie,?
ximena,F
xoaquin,M
xose,M
xufe,F
xulio,M
xumar,F
xuong,?
xuraman,F
yaacov,M
yaakov,M
yaara,F
yaarit,F
yablena,F
yablenka,F
yachin,M
yachiyo,F
yacine,M
yackov,M
yackova,F
yacob,M
yacov,M
yadigar,M
yadin,M
yadira,F
yadollah,M
yadviga,F
yae,?
yaeko,F
yaelle,F
yafa,F
yaffa,F
yafit,F
yaz,M
yazcan,M
yagmur,F
yahavit,F
yahel,M
yahor,M
yahya,M
yair,M
yakar,M
yaki,M
yakim,M
yakir,M
yakov,M
yakup,M
yakut,F
yalchin,M
yalcin,M
yalim,M
yalin,M
yamac,M
yaman,M
yamato,M
yamina,F
yamini,F
yamit,F
yana,F
yanaki,M
yancho,M
yani,M
yanica,F
yanick,?
yanik,M
yanina,F
yaniv,M
yanka,F
yanko,M
yann,M
yanna,F
yanne,?
yannic,M
yannig,M
yannik,M
yannis,M
yantcho,M
yanush,M
yanushka,F
yaprak,F
yara,F
yaraslau,M
yardena,F
yareli,F
yaren,F
yaron,M
yaroslav,M
yaroslava,F
yasar,M
yaseen,M
yasemen,F
yasemin,F
yasen,M
yaser,M
yashar,M
yashoda,F
yashpal,M
yashwant,M
yasin,M
yasir,M
yasmin,F
yasmina,F
yasmine,F
yassar,M
yassen,M
yasser,M
yassin,M
yassine,M
yassir,M
yasuaki,M
yasue,F
yasufumi,M
yasuharu,M
yasuhide,M
yasuhiko,M
yasuhiro,M
yasuhisa,M
yasuhito,M
yasuichi,M
yasuji,M
yasukata,M
yasukazu,M
yasuki,M
yasuko,F
yasumasa,M
yasumi,?
yasumitsu,M
yasunaga,M
yasunobu,M
yasunori,M
yasuo,M
yasuro,M
yasushi,M
yasutaka,M
yasutomo,M
yasutoshi,M
yasuyo,F
yasuyoshi,M
yasuyuki,M
yatinder,M
yauhen,M
yauheni,M
yauhenia,F
yauheniya,F
yaun,?
yaver,M
yavor,M
yavuz,M
yavuzhan,M
yawar,M
yayoi,F
yazmin,F
yda,F
yde,M
yecheskel,M
yechezkel,M
yechiam,M
yechiel,M
yee,?
yegana,F
yegor,M
yeheskel,M
yehezkel,M
yehia,M
yehiel,M
yehonatan,M
yehoshua,M
yehoshuah,M
yehoyakim,M
yehuda,M
yehudah,M
yehudis,F
yehudit,F
yekaterina,F
yekta,M
yelda,F
yeldar,M
yelena,F
yeliz,F
yeltay,M
yelva,F
yener,M
yeng,?
yeo,?
yeol,?
yerachmiel,M
yerbol,M
yerkin,M
yerlan,M
yermek,M
yermiyahu,M
yernar,M
yershan,M
yerucham,M
yeruham,M
yervand,M
yerzhan,M
yesen,M
yesenia,F
yeshaiahu,M
yeshayahu,M
yesica,F
yesim,F
yessen,M
yessenia,F
yeter,F
yetkin,M
yetta,F
yeul,?
yeva,F
yevgen,M
yevgeni,M
yevgenia,F
yevgenii,M
yevgeniy,M
yevgeniya,F
yevgeny,M
yfke,F
yian,?
yiehiel,M
yifat,F
yiftach,M
yigal,M
yigit,M
yigitcan,M
yigithan,M
yil,?
yray,M
ym,M
yz,F
yilmaz,M
yinon,M
yishai,M
yishay,M
yisrael,M
yisroel,M
yitzchak,M
yitzchok,M
yitzhak,M
yitzshak,M
yivsam,M
yke,M
ylber,M
yle,M
ylenia,F
ylermi,M
ylfa,F
ylli,M
yllka,F
ylva,F
ylvije,F
ymer,M
ymir,M
ymke,F
ymkje,F
ymte,M
ynes,F
yngvar,M
yngve,M
yngvi,M
yngvild,F
ynon,M
ynske,F
yo,?
yoad,M
yoan,M
yoav,M
yochai,M
yochanan,M
yocheved,F
yoe,?
yoel,M
yoeri,M
yogalingam,M
yoganathan,M
yogarajah,M
yogarasa,M
yogendra,M
yogendran,M
yogesh,M
yogeshwer,M
yogeswaran,M
yogev,M
yogita,F
yohai,M
yohanan,M
yohei,M
yoheved,F
yohichi,M
yohji,M
yohko,F
yoichi,M
yoichiro,M
yoji,M
yoko,F
yol,?
yolaine,F
yoland,M
yolande,F
yolanta,F
yolene,F
yolonda,F
yona,?
yonadav,M
yonah,F
yonatan,M
yonathan,M
yonca,F
yonina,F
yonit,F
yoram,M
yorck,M
yordan,M
yorick,M
yoriko,F
york,M
yosef,M
yosefa,F
yoselin,F
yoseph,M
yoshi,M
yoshiaki,M
yoshie,F
yoshifumi,M
yoshiharu,M
yoshihide,M
yoshihiko,M
yoshihiro,M
yoshihisa,M
yoshihito,M
yoshiichirou,M
yoshiji,M
yoshikatsu,M
yoshikazu,M
yoshiki,M
yoshiko,F
yoshimasa,M
yoshimi,F
yoshimichi,M
yoshimitsu,M
yoshimoto,M
yoshinari,M
yoshinobu,M
yoshinori,M
yoshio,M
yoshiro,M
yoshitaka,M
yoshito,M
yoshitoshi,M
yoshiya,F
yoshiyasu,M
yoshiyuki,M
yosio,M
yosma,F
yosra,F
yossef,M
yossi,M
yossy,M
yosuke,M
yosun,F
youcef,M
youichi,M
youichirou,M
youji,M
youki,F
youko,F
youl,?
youli,M
youlia,F
youlian,M
youliana,F
younes,M
youri,M
youriy,M
yousef,M
yousif,M
yousra,F
youssef,M
youssi,M
youssif,M
youssouf,M
youssra,F
yousuf,M
yousuke,M
youtarou,M
youval,M
yovcho,M
ypatia,F
ype,M
yr,F
yrgrun,F
yrjo,M
yrr,F
yrsa,F
ysaline,F
yseult,F
yt,F
ytje,F
ytsje,F
yucel,?
yudai,M
yuee,?
yueh,?
yuen,?
yuha,F
yuhei,M
yuhi,M
yui,F
yuichi,M
yuichiro,M
yuiko,F
yuji,M
yujin,M
yujiro,M
yuka,F
yukako,F
yukano,F
yukari,F
yuki,F
yukie,F
yukihiko,M
yukihiro,M
yukiko,F
yukimasa,M
yukimi,F
yukinari,M
yukine,F
yukino,F
yukinobu,M
yukinori,M
yukio,M
yukitoshi,M
yukiyo,F
yuk,?
yuksel,M
yul,?
yulduz,F
yuli,M
yulia,F
yulian,M
yuliana,F
yuliia,F
yulija,F
yuliy,M
yuliya,F
yuliyan,M
yuliyana,F
yulka,F
yulya,F
yuma,F
yumi,F
yumie,F
yumika,F
yumiko,F
yuna,F
yunis,M
yunus,M
yup,?
yura,M
yurdagul,F
yuria,F
yurie,F
yurii,M
yurij,M
yurik,M
yurika,F
yuriko,F
yuriy,M
yury,M
yusaku,M
yushi,M
yusif,M
yusra,F
yusrah,F
yussuf,M
yusufcan,M
yusuke,M
yuta,F
yutaka,M
yuu,F
yuuichi,M
yuuichirou,M
yuuji,M
yuuka,F
yuuki,M
yuuko,F
yuumi,F
yuuna,F
yuusuke,M
yuuta,M
yuuto,M
yuval,M
yuya,F
yuzo,M
yuzu,F
yuzuru,M
yvain,M
yvan,M
yvana,F
yvane,F
yvanie,F
yvanna,F
yvanne,F
yveline,F
yvelise,F
yvelyne,F
yveta,F
yvetta,F
yvette,F
yvo,M
yvona,F
yvonna,F
yvonne,F
yvonnette,F
yvonni,F
yvonnick,M
yzebrand,M
yzeir,M
zaal,M
zabele,F
zabihullah,M
zabil,M
zaboj,M
zaccaria,M
zaccheo,M
zach,M
zacharenia,F
zacharia,M
zachariah,M
zacharias,M
zacharie,M
zacharoula,F
zachary,M
zachei,M
zachery,M
zack,M
zackary,M
zackery,M
zafar,M
zafeiria,F
zafeiris,M
zafeiroula,F
zafer,M
zafira,F
zafirka,F
zagorca,F
zagorka,F
zahara,F
zahari,M
zaharia,M
zaharica,F
zaharie,M
zahariea,F
zaharina,F
zaharinka,F
zahava,F
zahed,M
zaheda,F
zaheer,M
zaher,M
zahi,M
zahia,F
zahid,M
zahida,F
zahide,F
zahir,M
zahit,M
zahoor,M
zahra,F
zaid,M
zaida,F
zaide,F
zaiga,F
zaim,M
zainab,F
zainea,F
zaira,F
zairo,M
zajko,M
zak,M
zakar,M
zakaria,M
zakariya,M
zakary,M
zakarya,M
zaker,M
zaki,M
zakia,F
zakir,M
zakira,F
zakiyyah,F
zaklina,F
zalja,F
zalman,M
zalo,M
zalya,F
zaman,M
zamanbek,M
zamfir,M
zamfira,F
zamfirica,F
zamfirita,F
zamig,M
zamil,M
zamin,M
zamir,M
zamira,F
zanda,F
zander,M
zanete,F
zanfir,M
zanfira,F
zanica,F
zanis,M
zannis,M
zaprjan,M
zapryan,M
zara,F
zarach,M
zarah,F
zarakh,M
zareef,M
zareh,M
zarema,F
zarfija,F
zaria,F
zarif,M
zarifa,F
zarife,F
zarije,M
zarik,M
zarin,F
zarina,F
zarko,M
zaro,M
zaruhi,F
zaur,M
zaure,F
zauresh,F
zavastia,F
zavastiea,F
zaven,M
zayd,M
zaydan,M
zayn,M
zayna,F
zaynab,F
zaynah,F
zaza,M
zazilia,F
zazilie,F
zbignevas,M
zbignevs,M
zborov,M
zbynek,M
zbysek,M
zbyslaw,M
zdena,F
zdenko,M
zdeno,M
zdislav,M
zdislava,F
zdravenka,F
zdravka,F
zdravko,M
zdrino,M
zduanida,F
zduard,M
zdzislaw,M
zdzislawa,F
zechariah,M
zed,M
zeda,F
zeena,F
zeesha,M
zeeshan,M
zeetje,F
zeev,M
zef,M
zeferas,M
zeferina,F
zefferina,F
zefferino,M
zefira,F
zefirel,F
zefirina,F
zefirino,M
zeger,M
zehava,F
zehorit,F
zehra,F
zehrudin,M
zeid,M
zeidan,M
zein,M
zeina,F
zeinab,F
zejna,F
zejnepe,F
zejnie,F
zejnije,F
zejnil,M
zejxhane,F
zekai,M
zeke,M
zekeria,M
zekerijah,M
zekeriya,M
zekeriye,M
zeki,M
zekie,F
zekija,F
zekir,M
zekiye,F
zelai,F
zelal,F
zelda,F
zelea,F
zelia,F
zelie,F
zelig,M
zeliha,F
zelina,F
zelinda,F
zelindo,M
zeline,F
zelino,M
zelio,M
zelislava,F
zeljan,M
zeljana,F
zeljka,F
zeljko,M
zella,F
zelma,F
zelmiro,M
zeltite,F
zeman,M
zemfira,F
zemira,F
zemrie,F
zemrije,F
zena,F
zenaida,F
zenel,M
zenepe,F
zeni,F
zenia,F
zenica,F
zenija,F
zenius,M
zennur,F
zennure,F
zeno,M
zenobia,F
zenobio,M
zenon,M
zenonas,M
zenone,M
zenons,M
zenovia,F
zenovica,F
zenovie,M
zenoviea,F
zenta,F
zenun,M
zenys,M
zenzi,F
zephir,M
zephirin,M
zephirine,F
zephyr,M
zepp,M
zeqie,F
zeqir,M
zeqje,F
zeqo,M
zeraldas,M
zeraras,M
zernin,M
zerrin,F
zev,M
zeyad,M
zeycan,F
zeynab,F
zeynal,F
zeynel,M
zeynep,F
zeynulla,M
zhamilja,F
zhamilya,F
zhana,F
zhanar,F
zhanat,?
zhandos,M
zhaneta,F
zhani,M
zhanibek,M
zhanina,F
zhanna,F
zhannat,F
zhasmina,F
zhazira,F
zhejno,M
zheka,F
zheko,M
zhelez,M
zhelezna,F
zheljazka,F
zheljazko,M
zheljo,M
zhelju,M
zhelka,F
zhelo,M
zhelyazka,F
zhelyazko,M
zhelyo,M
zhelyu,M
zheni,F
zhenja,F
zhetchka,F
zhetchko,M
zhetcho,M
zheyno,M
zhibek,F
zhiger,M
zhinela,F
zhirayr,M
zhitinja,F
zhivica,F
zhivitza,F
zhivka,F
zhivko,M
zhon,?
zhoresa,F
zhoro,M
zhorzh,M
zhorzheta,F
zhulduz,F
zhuldyz,F
zhulian,M
zhuliana,F
zhulieta,F
zhulijan,M
zhuliyan,M
zhuljeta,F
zhun,?
zia,M
ziad,M
ziba,F
zied,M
ziedonis,M
ziemowit,M
ziga,M
zigfridas,M
zigfrids,M
zigmantas,M
zigmars,M
zigmas,M
zigmontas,M
zigmund,M
zigmundas,M
zigmunds,M
zigmuntas,M
zigor,M
zigrida,F
zigridas,M
zigurds,M
zihnet,M
zihni,M
zihnija,F
zija,M
zijad,M
zijada,F
zijah,M
zijo,M
zika,M
zikret,M
zikrija,F
zikriye,F
zila,F
zilha,F
zilia,F
zilli,F
zilvinas,M
zina,F
zinautas,M
zinayda,F
zinca,F
zincuta,F
zinedine,M
zineta,F
zini,M
zinica,F
zino,M
zinon,M
zinovia,F
zinovie,M
zinovii,M
zinta,F
zintis,M
zion,M
zipi,F
zipora,F
zippora,F
zirafete,F
zisan,F
ziska,F
zissel,F
zissis,M
zita,F
ziv,M
zivadin,M
zivadinka,F
zivan,M
zivana,F
ziver,F
NA,F
zivka,F
zivkica,F
zivko,M
zivodrag,M
zivojin,M
zivomir,M
zivorad,M
zivota,F
zivotije,M
ziwar,F
ziya,M
ziyad,M
ziyaettin,M
ziyba,F
ziynet,F
zizi,F
zizica,F
zlatan,M
zlatana,F
zlati,M
zlatica,F
zlatija,F
zlatin,M
zlatina,F
zlatinka,F
zlatislava,F
zlatka,F
zlatko,M
zlatomir,M
zlatuse,F
zmaga,F
zmago,M
zoard,M
zoea,F
zoeke,M
zoey,F
zofie,F
zofija,F
zografia,F
zohar,M
zohra,F
zohrab,M
zohre,F
zohreh,F
zoi,F
zoia,F
zoica,F
zoiea,F
zoika,F
zoila,F
zois,M
zoita,F
zoitchka,F
zoitsa,F
zoja,F
zojka,F
zola,F
zoli,M
zoltan,M
zoltanne,F
zona,F
zonia,F
zoniea,F
zophanias,M
zophonias,M
zora,F
zorada,F
zorana,F
zorel,M
zorela,F
zorica,F
zorina,F
zorione,F
zorislav,M
zorita,F
zoritza,F
zorka,F
zorko,M
zornica,F
zornitza,F
zoroslav,M
zose,F
zosia,F
zoubir,M
zouhair,M
zouheir,M
zoulfia,F
zoulikha,F
zoya,F
zoyka,F
zrinka,F
zrinko,M
zsanett,F
zsiga,M
zsigmond,M
zsofia,F
zsoka,F
zsolt,M
zsolti,M
zsuzsa,F
zsuzsanna,F
zsuzsi,F
zubeyda,F
zubeyde,F
zuhair,M
zuhal,F
zuhayr,M
zuhdija,M
zuhdo,M
zuheir,M
zuhra,F
zuhre,F
zuhriye,F
zuhtu,M
zula,F
zuleyha,F
zulfaqar,M
zulfia,F
zulfija,F
zulfikar,M
zulfiqar,M
zulfiya,F
zulfiye,F
zulfu,M
zulkuf,M
zulma,F
zulmira,F
zumrud,F
zumrut,F
zunan,M
zura,M
zurab,M
zurine,F
zusi,F
zuzana,F
zuzanna,F
zvanko,M
zveta,F
zvetan,M
zvetana,F
zvetanka,F
zvetelin,M
zvetelina,F
zvetil,M
zvetka,F
zvetko,M
zvezda,F
zvezdan,M
zvezdelina,F
zvi,M
zviad,M
zviadi,M
zvika,M
zviya,F
zvjatka,F
zvjatko,M
zvjezdan,M
zvjezdana,F
zvonimir,M
zvonimira,F
zvonka,F
zvonko,M
zvulun,M
zwaan,F
zwaanhilde,F
zwaantje,F
zwanette,F
zwantien,F
zwantje,F
zweer,M
zyber,M
zydi,M
NA,F
NA,F
nas,M
zygantas,M
zygfryd,M
zygimantas,M
zygintas,M
zygmunt,M
zyhdi,M
zyhra,F
zyhrie,F
zylfie,F
zylfije,F
zymbyle,F
zymer,M
zymryd,F
zymryte,F
zyra,F
zyrafete,F
zyrie,F
zyrjeta,F
zyta,F
a,?
aafke,?
abbe,?
abdal,M
abdel,M
abder,M
abdol,M
abdulkadir,M
abdulkerim,M
abdulsamet,M
abdur,M
abilia,F
abilio,M
abu,M
adam,M
adama,?
adda,?
addie,?
addy,?
adel,M
adelaide,F
adele,F
adelia,F
adelio,M
adell,?
aderito,M
adilia,F
adrienne,F
ae,?
aferdita,F
afsar,?
agata,F
age,M
agne,?
agnes,F
agostina,F
agota,F
agustina,F
aiko,?
aili,F
ailin,?
ailis,F
aiman,?
aime,?
aimee,F
ainars,M
aine,F
aino,?
ainsley,?
ake,M
aki,?
al,M
ala,?
albina,F
aldis,?
ale,?
aleksejus,M
alevtina,F
alexia,F
alfred,M
ali,?
alies,?
alija,?
alin,?
alina,F
alipio,M
alis,?
alise,F
alison,F
alix,F
alize,F
alke,?
ally,F
almaz,?
alois,M
alona,F
aloyse,?
alta,F
alva,?
alvara,F
aly,?
amal,?
ame,M
amel,?
amelie,F
america,F
ami,?
amy,F
an,?
analia,F
anar,?
anastasie,?
anastazia,F
anatolie,?
anda,F
andela,F
andi,?
andie,?
andras,M
andre,M
andrej,M
andrejus,M
andy,M
ane,?
angele,?
angelico,M
angeline,F
angelique,F
angelo,M
anil,M
anita,F
anjo,?
anke,F
annamaria,F
annarose,F
annchen,F
anne,?
anneros,F
anny,F
anri,?
antonia,F
antonie,?
antonin,M
antonina,F
ao,?
aodhan,M
arber,M
arcade,M
arda,?
ardi,?
ardis,F
ardy,?
arian,?
arie,M
arien,?
ariette,F
aris,M
armenio,M
arnor,M
aron,M
arpad,M
arsene,M
arti,?
artis,?
artur,M
arturas,M
arturs,M
arzu,F
asa,?
asbjorg,F
asbjorn,M
asgeir,M
asim,M
aslaug,F
assel,?
assi,?
asta,F
astrit,?
athanase,M
athena,F
atte,?
audun,M
auguste,?
augustin,M
augustine,?
aurea,F
aurel,M
aurelia,F
aurelie,F
aurelien,M
austen,?
avery,?
aydan,?
aydin,M
aygul,F
aygun,F
bai,?
bairbre,?
baltazar,M
bang,?
bao,?
baptiste,?
bara,F
barbaro,M
barbel,F
barnabas,M
barrie,?
barry,M
baudilio,M
bauke,?
be,?
beata,F
bebe,?
bebhinn,F
beda,?
begum,F
bei,?
beka,?
bela,?
ben,?
benedict,M
benedicte,F
beni,?
bennie,M
benny,?
beom,?
bergljot,F
bernardina,F
berti,?
bertie,?
besir,M
bessi,?
betty,F
beverley,F
beverly,F
bi,?
bibiana,F
bijan,?
billy,M
bin,?
bing,?
bjorg,F
bjork,F
blair,?
blaise,M
blayne,?
blaze,M
bobbie,?
bobby,M
bok,?
bong,?
bonne,M
bonnie,F
boo,?
bora,?
borbala,F
borchert,M
borge,M
borivoj,M
borje,M
bozana,F
bozanka,F
bozidar,M
bozidarka,F
breandan,M
brechtje,F
brendan,M
brennan,M
bret,M
brett,M
brigido,M
britt,?
bronislava,F
brook,?
brunhild,F
brunhilde,F
brynn,?
bum,M
byeong,?
byung,?
ca,M
cai,?
cait,F
caitlin,F
cam,?
camelia,F
camille,F
campbell,?
can,?
candida,F
cao,?
caoimhin,M
carey,?
carmel,?
carmen,F
cass,?
catia,F
cecil,?
cecile,F
cedric,M
cedrick,M
celeste,F
celestin,M
celestine,F
celina,F
cemal,M
chai,?
chan,?
chang,?
chao,?
charis,?
charlene,F
charly,M
chay,?
chen,?
cheng,?
cher,?
chi,?
chia,?
chiem,?
chien,?
chil,?
chin,?
ching,?
chol,?
chong,?
choon,?
chris,M
christel,F
christen,?
christian,M
christl,F
christy,?
chu,?
chuan,?
chul,M
chun,?
chung,?
ciril,M
clair,M
clare,F
claris,?
clarita,F
claude,M
claudie,F
clelia,F
clemencia,F
clement,M
clementine,F
cleo,F
co,?
coby,?
colman,M
cong,?
connie,F
constancia,F
constantine,?
coralia,F
corin,?
corne,M
cornelie,?
cornell,M
cosma,?
cruz,?
cui,?
cun,?
custodia,F
custodio,M
cy,M
cyrille,?
da,?
dae,?
dagmara,F
dagny,F
dai,?
daithi,M
dal,?
dale,?
daley,M
dalia,F
dana,F
dani,?
daniela,F
daniele,?
daniella,F
danielle,F
danila,?
danny,M
dany,?
dao,?
daphne,F
dara,?
daria,F
darin,?
daron,M
darryl,M
dasa,F
davy,M
de,?
dea,?
dean,?
deanne,F
dearbhail,F
deb,?
debi,F
deborah,F
decia,F
decio,M
dede,?
dee,F
del,?
delaney,F
delio,M
deng,?
deolinda,F
derry,?
dervis,M
desa,F
desi,F
desire,?
desiree,F
devin,?
devon,?
dewi,?
di,?
dian,?
diann,F
diarmaid,M
dickie,?
didi,?
didio,M
dido,?
didrik,M
dien,?
diet,?
dilan,?
dilia,F
dilja,F
dima,?
dimitrija,?
ding,?
dini,F
dionisia,F
do,?
dolf,M
domenic,M
dominic,M
don,?
donat,M
done,F
dong,?
donny,M
doo,?
dora,F
dori,?
dorian,M
doro,?
dorothe,F
dorothea,F
dorothee,F
dorte,F
dorthe,F
dre,M
drew,M
du,?
duan,?
dudu,?
duk,?
duke,?
dula,?
dun,?
duriye,F
duwayne,M
dylan,M
dzevdet,M
dziugas,M
ea,?
eamonn,M
ebbe,?
ebe,?
eddie,M
ede,?
edgard,M
edi,M
edite,F
edvard,M
eelke,?
efigenia,F
efrain,M
egils,M
egle,F
eik,?
eilis,F
einars,M
eke,?
elaine,F
elcin,M
elen,F
eleonora,F
eleonore,F
eleuteria,F
elfrida,F
elgin,?
elian,?
elidia,F
elin,F
elina,F
elinora,F
elio,M
elis,?
elisabet,F
elisha,?
eliso,?
elke,?
ellen,F
ellis,?
elly,F
elmaz,?
eloi,M
elpidio,M
else,?
elske,F
elvan,?
elzbieta,F
emerson,M
emidio,M
emile,?
emilia,F
emilian,M
emilija,F
en,?
enea,?
engel,?
enid,?
enio,M
enna,F
er,?
ergun,M
eri,?
erminia,F
ernestina,F
ernie,?
erno,M
erny,?
ervin,M
esme,F
esmee,F
esra,F
esref,M
eugene,M
eugenia,F
eugenie,?
euh,?
eui,?
eulalia,F
eun,?
eustache,M
evangelista,?
eve,F
evelyn,F
evi,?
fa,?
fabia,F
fadil,M
fan,?
fang,?
fatos,?
fazil,M
fazli,M
federica,F
fee,?
fei,?
feike,?
felicia,F
felicien,M
felicio,M
fen,?
feng,?
fidelia,F
fie,?
filomena,F
finn,M
fiona,F
fionn,M
flavia,F
flavio,M
fleur,F
fokke,M
folke,?
fran,?
france,?
frances,?
franci,?
franciska,F
franzi,F
frauke,F
fre,M
freddy,M
frederic,M
frederick,M
frederique,F
frida,F
friedel,?
friedl,?
frouke,?
fu,?
gabi,?
gabriele,?
gabrielle,F
gaby,F
gael,M
gaetan,M
gai,?
galina,F
gan,?
gang,?
ganimet,?
gao,?
gari,M
garnet,?
gasper,M
ge,?
geke,F
gela,?
gen,?
gena,?
gencay,M
gene,?
genevieve,F
geng,?
georgie,?
gerald,M
geraldine,F
gerard,M
gerardine,F
geraud,M
gerd,?
gerda,F
gerdi,F
geri,?
germaine,F
gerrit,M
gert,?
gerti,?
gertruda,F
gertrude,F
gerty,F
gery,M
gezim,M
gheorghi,M
ghiorghi,?
gholam,M
gi,?
gia,?
gigi,?
gil,?
glen,M
glenn,M
glynis,F
go,?
godi,M
gong,?
goran,M
gose,M
gosta,M
gota,?
gre,F
gregory,M
greta,F
grigori,?
gu,?
guadalupe,F
guan,?
guang,?
gudbjorg,F
gudlaug,F
gudrun,F
gudveig,F
gui,?
guiomar,?
gul,F
gulnaz,F
gulnur,F
gulsen,F
gulsum,F
gultekin,M
gulten,F
gulzar,?
gun,?
gunay,?
gunde,?
gunnur,F
gunnvor,F
gunter,M
gunther,M
guo,?
gusti,?
gwenael,M
gwenaelle,F
gyda,F
gye,?
ha,?
haci,M
hae,?
hai,?
hak,?
hakan,M
hakon,M
haley,?
halfdan,M
han,?
hanan,?
hang,?
hani,?
hanke,?
hanne,F
hanny,F
hao,?
harmke,?
harriette,F
hasim,M
hayat,?
hayden,M
haydn,M
he,?
hea,?
hedde,?
hee,?
heidrun,F
heike,?
