year,Especialidad/SubEspecialidad_postulantes,Especialidad/SubEspecialidad_ingresantes,Universidad_postulantes,Universidad_ingresantes,gender,department_postulantes,department_ingresantes
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE CABEZA Y CUELLO,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA GENERAL,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PEDIATRICA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA PLASTICA Y RECONSTRUCTIVA,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,NA,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,F,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,CIRUGIA DE TORAX Y CARDIOVASCULAR,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,DERMATOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,NA,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,F,Lima,NA
2015,ENDOCRINOLOGIA,NA,UNMSM,NA,M,Lima,NA
