especialidad_postulantes,gender,year,universidad_postulantes,universidad_ingresantes,especialidad_ingresantes,ingreso
ANESTESIOLOGIA,0,2018,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,USMP,NA,NA,0
ANESTESIOLOGIA,0,2018,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,USMP,UCSUR,MEDICINA FAMILIAR Y COMUNITARIA,1
ANESTESIOLOGIA,0,2018,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,USMP,NA,NA,0
ANESTESIOLOGIA,0,2018,USMP,NA,NA,0
ANESTESIOLOGIA,0,2018,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2018,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UCSM,NA,NA,0
ANESTESIOLOGIA,0,2019,UCV,UCV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UCV,UCV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UCV,NA,NA,0
ANESTESIOLOGIA,0,2019,UCV,NA,NA,0
ANESTESIOLOGIA,0,2019,UCV,NA,NA,0
ANESTESIOLOGIA,0,2019,UNAP,UNAP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNAP,UNAP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNAP,NA,NA,0
ANESTESIOLOGIA,0,2019,UNP,UNP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNP,UNP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNP,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNSA,UNSA,RADIOTERAPIA,1
ANESTESIOLOGIA,0,2019,UNSA,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSA,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSA,UNSA,MEDICINA FAMILIAR Y COMUNITARIA,1
ANESTESIOLOGIA,0,2019,UNSA,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSA,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSAAC,UNSAAC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2019,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2019,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNT,NA,NA,0
ANESTESIOLOGIA,0,2019,UNT,NA,NA,0
ANESTESIOLOGIA,0,2019,UNT,NA,NA,0
ANESTESIOLOGIA,0,2019,UNA,NA,NA,0
ANESTESIOLOGIA,0,2019,UNCP,UNCP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2019,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2019,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2019,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2019,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2019,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNPRG,UNPRG,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNPRG,UNPRG,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNPRG,UNPRG,MEDICINA FAMILIAR Y COMUNITARIA,1
ANESTESIOLOGIA,0,2019,UNSLGI,UNSLGI,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNSLGI,UNSLGI,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNSLGI,UNSLGI,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UNSLGI,UNSLGI,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPCH,NA,NA,0
ANESTESIOLOGIA,0,2019,UPCH,NA,NA,0
ANESTESIOLOGIA,0,2019,UPCH,NA,NA,0
ANESTESIOLOGIA,0,2019,UPCH,NA,NA,0
ANESTESIOLOGIA,0,2019,UPLA,UPLA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2019,UPT,UPT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,UPSJB,UPSJB,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,UNC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,UNAP,MEDICINA DE EMERGENCIAS Y DESASTRES,1
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,UNA,MEDICINA FAMILIAR Y COMUNITARIA,1
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,URP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2019,USMP,NA,NA,0
ANESTESIOLOGIA,0,2020,UCSM,UCSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UCSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UCSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UCSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UCSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UCV,UCV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UCSUR,NA,NA,0
ANESTESIOLOGIA,0,2020,UNC,NA,NA,0
ANESTESIOLOGIA,0,2020,UNAP,UNAP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNP,UNP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNP,NA,NA,0
ANESTESIOLOGIA,0,2020,UNP,NA,NA,0
ANESTESIOLOGIA,0,2020,UNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNSA,UNSA,MEDICINA FAMILIAR Y COMUNITARIA,1
ANESTESIOLOGIA,0,2020,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2020,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2020,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2020,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNT,UPAO,MEDICINA DE EMERGENCIAS Y DESASTRES,1
ANESTESIOLOGIA,0,2020,UNT,NA,NA,0
ANESTESIOLOGIA,0,2020,UNT,NA,NA,0
ANESTESIOLOGIA,0,2020,UNT,NA,NA,0
ANESTESIOLOGIA,0,2020,UNCP,UNCP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2020,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPLA,NA,NA,0
ANESTESIOLOGIA,0,2020,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2020,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2020,UPT,UPT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPT,NA,NA,0
ANESTESIOLOGIA,0,2020,UPSJB,UPSJB,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,URP,NA,NA,0
ANESTESIOLOGIA,0,2020,URP,NA,NA,0
ANESTESIOLOGIA,0,2020,URP,NA,NA,0
ANESTESIOLOGIA,0,2020,URP,NA,NA,0
ANESTESIOLOGIA,0,2020,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,USMP,NA,NA,0
ANESTESIOLOGIA,0,2020,USMP,NA,NA,0
ANESTESIOLOGIA,0,2020,USMP,NA,NA,0
ANESTESIOLOGIA,0,2020,USMP,NA,NA,0
ANESTESIOLOGIA,0,2020,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2020,UPLA,UPLA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UCSM,UCSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UCSM,UCSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UCSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UCV,UCV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UCV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNAP,UNAP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNP,NA,NA,0
ANESTESIOLOGIA,0,2022,UNP,NA,NA,0
ANESTESIOLOGIA,0,2022,UNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,DROUNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNSA,UNSA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNSAAC,NA,NA,0
ANESTESIOLOGIA,0,2022,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNT,NA,NA,0
ANESTESIOLOGIA,0,2022,UNCP,UNCP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNCP,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,UNFV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,UNCP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,UNA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNFV,NA,NA,0
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UNMSM,UNMSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UNMSM,NA,NA,0
ANESTESIOLOGIA,0,2022,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPCH,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPCH,NA,NA,0
ANESTESIOLOGIA,0,2022,UPCH,NA,NA,0
ANESTESIOLOGIA,0,2022,UPCH,NA,NA,0
ANESTESIOLOGIA,0,2022,UPLA,UPLA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPLA,NA,NA,0
ANESTESIOLOGIA,0,2022,UPLA,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,UPAO,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPAO,NA,NA,0
ANESTESIOLOGIA,0,2022,UPT,UPT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,UPSJB,NA,NA,0
ANESTESIOLOGIA,0,2022,UPSJB,NA,NA,0
ANESTESIOLOGIA,0,2022,URP,URP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,URP,NA,NA,0
ANESTESIOLOGIA,0,2022,URP,NA,NA,0
ANESTESIOLOGIA,0,2022,URP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,USMP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,UPCH,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,1
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,1
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2022,USMP,NA,NA,0
ANESTESIOLOGIA,0,2023,UCSM,UCSM,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UCV,UCV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UCV,UCV,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UCSUR,NA,NA,0
ANESTESIOLOGIA,0,2023,UNC,UNC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNC,UNC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNC,UNC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNC,NA,NA,0
ANESTESIOLOGIA,0,2023,UNP,UNP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNP,UNP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNP,UNP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNP,NA,NA,0
ANESTESIOLOGIA,0,2023,UNP,NA,NA,0
ANESTESIOLOGIA,0,2023,UNP,NA,NA,0
ANESTESIOLOGIA,0,2023,UNP,NA,NA,0
ANESTESIOLOGIA,0,2023,UNSA,NA,NA,0
ANESTESIOLOGIA,0,2023,UNSA,NA,NA,0
ANESTESIOLOGIA,0,2023,UNSAAC,UNSAAC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNSAAC,UNSAAC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNSAAC,UNSAAC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNSAAC,UNSAAC,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNT,UNT,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNT,NA,NA,0
ANESTESIOLOGIA,0,2023,UNA,UNA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNA,UNA,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNA,NA,NA,0
ANESTESIOLOGIA,0,2023,UNCP,UNCP,ANESTESIOLOGIA,1
ANESTESIOLOGIA,0,2023,UNFV,UNFV,ANESTESIOLOGIA,1
